111	2280.2234	4.81387	9.72707	5.50587	13.85741	8.96564	8.87938	11.91851
112	2300.5825	3.8753	9.99419	5.80932	6.94776	7.28738	11.08158	11.63114
113	2320.9417	2.32151	9.08167	4.92719	6.22758	8.56582	4.00205	10.15325
114	2341.3008	2.56529	9.43661	5.21304	8.10875	7.1037	4.92598	9.1611
115	2361.66	3.08221	9.55523	4.71033	7.6997	7.55308	6.23727	10.82402
116	2382.0191	3.87006	9.15788	4.52175	11.03542	9.82161	6.78627	9.5127
117	2402.3782	3.37612	9.98611	4.63056	7.15067	9.74215	6.02443	9.86696
118	2422.7374	3.64176	8.337	4.42436	6.90384	10.90039	8.17987	9.77827
119	2443.0965	4.04614	8.62556	3.64766	7.77816	16.03263	4.64886	9.74605
120	2463.4556	4.3394	8.99023	4.43082	7.5576	15.61056	5.20237	9.97579
121	2483.8148	5.24076	9.41866	3.54155	6.37614	21.68091	5.88978	9.79747
122	2504.1739	1.65316	9.1296	4.05322	7.07978	1.52658	5.3685	7.55017
123	2524.5331	2.03478	9.52348	3.8959	7.8249	0.69032	6.07749	8.51436
124	2544.8922	2.03316	8.57683	4.44721	7.02864	5.45862	3.5435	6.99085
125	2565.2513	1.91571	9.90886	3.96315	6.38534	3.81186	5.59677	5.20392
126	2585.6105	3.16369	9.92179	4.10359	7.04895	5.45432	6.70921	8.64881
127	2605.9696	2.2125	7.9726	4.13447	7.13272	1.50114	5.5212	9.44633
128	2626.3287	1.95146	8.49965	3.09765	7.4274	2.592	4.31575	7.73868
129	2646.6879	2.17543	7.73103	2.18322	8.56776	4.26902	3.99332	7.79956
130	2667.047	2.04265	9.27107	3.06377	4.69336	4.02141	4.67177	7.55476
131	2687.4062	2.67622	8.6767	3.2318	5.32871	5.61244	5.99017	7.76665
132	2707.7653	3.05489	11.15372	2.30616	6.98934	6.24281	4.31946	7.39601
133	2728.1244	4.31726	16.37149	2.3508	6.785	8.94765	3.832	7.22372
134	2748.4836	0.59747	0	1.93051	5.94309	5.22605	3.23085	6.39029
135	2768.8427	1.05203	3.13067	2.3792	5.51512	1.91074	4.49348	7.43609
136	2789.2018	1.25619	4.55249	2.34923	5.85093	3.6026	3.32147	5.83072
137	2809.561	1.03424	5.69794	2.23574	4.36859	0.86376	4.1296	6.29729
138	2829.9201	1.73955	5.74908	2.65544	6.45877	1.78622	4.18413	6.40828
139	2850.2793	1.86575	6.61659	2.31407	6.8643	3.29292	2.86604	5.46231
140	2870.6384	1.46241	7.79342	1.61029	5.02118	0	3.60896	6.37956
141	2890.9975	0.6169	4.53861	1.78425	2.88759	2.11933	2.96572	4.43284
142	2911.3567	0.84009	2.80678	1.64129	3.64924	2.21525	4.02098	5.12191
143	2931.7158	1.28904	5.14453	1.91138	3.57152	2.00386	3.7041	5.20182
144	2952.0749	1.84993	6.27489	1.58951	4.64761	3.45212	2.81119	5.5152
145	2972.4341	0.66242	2.03202	1.45538	3.8796	1.71981	2.84866	4.61798
146	2992.7932	1.56901	4.07067	1.4627	4.99873	2.10602	3.16784	5.57502
147	3013.1524	1.45936	5.72792	1.63392	3.22783	2.88558	3.66953	2.96633
148	3033.5115	0.50099	1.65749	1.77503	4.07286	2.27919	1.9569	2.0074
149	3053.8706	1.30952	4.10305	1.19328	3.20485	1.28012	2.89512	5.31163
150	3074.2298	0.64786	2.08391	1.26319	2.42613	2.11429	0.88021	4.63838
151	3094.5889	1.28733	2.74879	1.22995	3.16119	1.05728	3.41294	5.02083
152	3114.948	0	2.63294	1.35846	2.14009	1.14358	0.2566	0.7633
153	3135.3072	0.94464	3.76819	1.15798	3.01887	1.53898	1.08684	2.99274
154	3155.6663	1.14862	1.973	1.15531	4.72404	1.30261	1.63015	3.60312
155	3176.0255	0.99569	2.90668	0.84451	3.10981	2.07615	1.79758	2.33674
156	3196.3846	0.00832	1.61785	1.21102	0	0.84719	1.76964	1.30233
157	3216.7437	0.4383	2.01828	0.89898	1.4693	1.27302	1.33401	1.88075
158	3237.1029	0.66535	2.23214	0.85866	2.50962	1.19615	1.15011	1.83635
159	3257.462	0.45496	1.91238	0.85836	1.07434	1.18212	1.27251	1.76743
160	3277.8211	0.58591	1.2701	0.84889	1.74259	1.11164	1.53761	1.88835
161	3298.1803	0.49988	1.82089	0.74392	1.3634	0.86622	1.04062	1.59446
162	3318.5394	0.2363	0.44772	0.56241	1.61851	1.49394	0.18085	1.091
163	3338.8986	0.24138	0.02897	0.63094	1.80992	0.90863	0.44906	1.14375
164	3359.2577	0.11923	0.43151	0.54036	0.8779	0.12014	0.60938	1.20551
165	3379.6168	0.36896	0.55462	0.6493	1.12598	0.56148	0.97964	0.95863
166	3399.976	0.33782	0.4199	0.37051	1.26422	0.7264	0.65714	0.75099
167	3420.3351	0.31415	0.59754	0.40952	0.94867	0.35072	0.72233	0.5648
168	3440.6942	0.11444	0.22703	0.4085	0.68784	0.34707	0.22258	0.04872
169	3461.0534	0.09014	0.04936	0.4977	0	0	0.46633	0.32894
170	3481.4125	0	0.02741	0	0	0.03783	0.10534	0.1527
171	3501.7717	0	0	0	0	0	0	0
